subject,roi,mean,std,median,min,max,skew,kurtosis
sub-056P,auditory,4.09510179661736,4.537911899557064,2.9476591195,0.5919086092,43.4225674292,5.5424896565925765,40.339451804625575
sub-056P,dmn,4.3066061001875,3.3778485845512765,3.41240159415,0.1732568587,21.8695418663,2.1788802101315192,6.623794347303798
sub-056P,fpn,4.211809852913889,4.163536627435477,2.8591809002,0.125081903,30.0387040965,2.728640241922672,10.67324453706398
sub-056P,limbic,3.691982573170834,2.5292164685527045,3.34563179165,0.5737179515,19.1045591426,2.8037226420928087,12.352643347674814
sub-056P,motor,3.8747818549604167,3.11394721688366,2.8708087209,0.2125408024,17.5511587577,1.523295058366284,2.8870969091795526
sub-056P,salience,3.929031828349306,2.5343381057531116,3.16315625605,0.4469743751,13.6697107881,1.3194807566724172,1.9167485453659934
sub-056P,visual,4.856835094379168,5.078887868502963,2.8077969864999996,0.3057521826,29.1808496141,2.1333434019084034,5.251299652253916
sub-061P,auditory,4.583961034170139,3.372813209375364,3.4853865812000002,0.8941365651,16.0813492562,1.4289367950380087,1.51120822478632
sub-061P,dmn,4.552463488684028,3.489215889773253,3.41230916675,0.4695950078,21.6794419531,1.9598479464932523,5.131866905245898
sub-061P,fpn,4.227694163065973,3.3353978502114434,3.1969160046500003,0.067447563,17.2248552441,1.5266076745650607,2.2307103953218856
sub-061P,limbic,5.081477533125694,3.48128139485879,4.305313213350001,0.4296905086,18.0061260583,1.449555999967907,2.136888702815453
sub-061P,motor,4.628222741658333,4.841261030139403,2.95210815955,0.1709645067,28.1844608747,2.317056333447067,6.312853991282129
sub-061P,salience,4.8639009694354165,4.1181448542464585,3.7152973974999997,0.5505483874,27.6939041118,2.8228380917423332,10.579492072341736
sub-061P,visual,4.848819063256944,4.438450830127621,3.30582418875,0.1991285671,27.195434192,2.269249972637585,6.930083966282444
sub-069P,auditory,4.086175695002778,3.7706524043815532,2.95441260585,0.4290974076,27.1883306584,2.8788382055693287,11.460667559634084
sub-069P,dmn,4.351869400828472,3.2723767416962164,3.3744127991,0.4678278929,18.8172452702,2.1259831570619383,5.146421565839175
sub-069P,fpn,4.704357196590973,5.545131391334581,3.1584212316,0.2713510617,35.5356624077,3.7480698422174132,16.666366965978575
sub-069P,limbic,5.136269520187501,5.36220567515634,3.05943466395,0.1945510288,27.6397056884,2.2642109644518738,5.385671520695174
sub-069P,motor,3.8723073134798605,3.9528359645046924,2.3443592198000003,0.280267707,26.7209611505,2.4743291148179387,8.301635332582464
sub-069P,salience,4.457954951650695,3.028704933549466,3.7608235509,0.371261068,19.5514310261,2.091011140958511,6.274710978834664
sub-069P,visual,4.526616671520833,4.160635341008367,3.212559681,0.4143215572,20.9016625289,1.8443392789689792,3.2492819118660616
sub-071P,auditory,3.9305566466895834,3.0949600976128697,3.47994756935,0.2074151873,17.4974689176,2.1108933526169067,5.570115687107496
sub-071P,dmn,4.314362832148611,3.6815483126691713,3.19832759655,0.329610465,22.5612996255,2.262139403845682,6.405116943735953
sub-071P,fpn,4.235978305254167,4.099345692159868,3.1725979976,0.5091030072,27.9230879793,2.9394104852914746,10.4450497195418
sub-071P,limbic,4.700436333676389,3.2849064079551606,3.8728661073,0.6793136909,23.3715649139,2.279837547025999,8.512615614743972
sub-071P,motor,4.533394853108334,4.684269659185127,2.9198560588999998,0.4367089239,35.0952868915,3.02849136150361,13.1885153080251
sub-071P,salience,3.9988625253506944,2.8191835310744473,3.53402694085,0.2928272223,13.8743974208,1.440642114780902,1.9914249070331955
sub-071P,visual,4.71232165255,9.86688549046006,2.4750301729,0.1734335026,109.7563421317,8.666160554351222,86.91718066022901
